source,original_split,original_stem,assigned_split
patok_v2,train,carpassenger19_jpeg_jpg.rf.44c4d8bb6b19fa104d9b905bba9fc3a4,train
patok_v2,train,carpassenger19_jpeg_jpg.rf.e6dbc7d4f7d73c4453ee476ef3dd0c29,train
patok_v2,train,carpassenger22_jpeg_jpg.rf.1bf52e65ccb7a20e11a9a233cbd175c4,train
patok_v2,train,carpassenger22_jpeg_jpg.rf.b9b1400bf896df2caba4daa237ea1d13,train
patok_v2,train,carpassenger23_jpeg_jpg.rf.22fee627c0d82df9cc7aa61a95e31030,train
patok_v2,train,carpassenger23_jpeg_jpg.rf.a57ad0e1fe1530d6100ef0af4550265f,train
patok_v2,train,carpassenger23_jpeg_jpg.rf.b17fa3bf64c75d76ea40582c29925451,train
patok_v2,train,carpassenger23_jpeg_jpg.rf.de1e17fcc32155e94ad8c6a377d150dc,train
patok_v2,train,carpassenger25_jpeg_jpg.rf.07b43352266f9a5778a35afd2150552f,train
patok_v2,train,carpassenger25_jpeg_jpg.rf.e9a32fa7b666a3936552976b8961be8e,train
patok_v2,train,carpassenger28_jpeg_jpg.rf.2050e37ad375791743b63d4df4233601,train
patok_v2,train,carpassenger28_jpeg_jpg.rf.c858a9d167fbc3e12b10622e6819e9d2,train
patok_v2,train,carpassenger32_jpeg_jpg.rf.00755b9c37d7fd08265e5482258e35eb,train
patok_v2,train,carpassenger32_jpeg_jpg.rf.c44d58e63688560fded5f10b2de56b5a,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.040f4d7e0c686afabf41d5125479438b,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.09061cc9091b292cb7f91df9d22af415,valid
patok_v2,train,carpassenger38_jpeg_jpg.rf.10b0f2cccbcbd3affbe48fddc1f7f3af,valid
patok_v2,train,carpassenger38_jpeg_jpg.rf.17a8608530d58297634e30192a7341c7,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.216f41f124b93fb107bfc2402b92b780,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.27e8299e61607c1e589a261d21cd1e59,test
patok_v2,train,carpassenger38_jpeg_jpg.rf.3689936c309b0d62bed3cbcf06b9849f,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.3b724f8b6d9df84eac7bc0d3bf6de94b,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.44e1068e561a00ec1524a11d16fa1734,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.5b5dd2d316aa0d221b708af521207d01,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.5be90a1b822bf56935091edd5da47a70,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.5d6ca7b37f786d626af265da33089c2a,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.6b7bdcca7ac9f66b5dd268169a28737f,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.6fdb25dc8a4db0b5dfdb974d58886ac7,valid
patok_v2,train,carpassenger38_jpeg_jpg.rf.a02aea907085d3a4a36c853406e024d7,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.a3e82fef98a100e925ef28fa1cc13231,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.ae2e82133ddc36521951d370760fb461,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.b3051829f41ce2727750ce14ba5766e8,valid
patok_v2,train,carpassenger38_jpeg_jpg.rf.bc966703599dccecc47f326004a8301b,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.c0d9179df5df20d7469bb5a9268b8a42,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.c752da0b2a8f637c9c9dc81f3a71ef80,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.cb5c3ef98ef551809661716ba6dbcdf2,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.d741107eccf8d460685ee3df25b3fc84,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.df4d954c55b1e66014754b15f1452272,test
patok_v2,train,carpassenger38_jpeg_jpg.rf.ea071cf3c2eae650a54bb535b71eddd6,train
patok_v2,train,carpassenger38_jpeg_jpg.rf.f89d7a2491a2ecfd417af7fb1995b51c,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.102a20dbdcf4c26baf9d2d35f066be96,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.1500859d2da5b72c256945e2417ad6c7,test
patok_v2,train,carpassenger45_jpeg_jpg.rf.1badd0506fa875e3550e62bd3686fa84,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.1ea9d1ab344905d1f32e5d9db8ebb56a,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.31f74fa9c67a2538eef4e1efe7bb446f,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.34663906fd10785d808a04ddbf7dbc3e,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.3a1860610c1d488ce304fa77c88fda04,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.5f9ac44591be82abad0ace986ed85f8e,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.85988f6add044b6c8476eb83d2ff217e,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.8602825b66269af684b67544acdb3df2,test
patok_v2,train,carpassenger45_jpeg_jpg.rf.875b2f563bf8a2c848290050123f0d64,test
patok_v2,train,carpassenger45_jpeg_jpg.rf.89e55414997f6c51bda81bfbe4314455,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.8bcf72affaaa429f23d59a1dfe019ce6,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.92eafb5d243fe61a654b24800a376b96,valid
patok_v2,train,carpassenger45_jpeg_jpg.rf.95ef30f20c6efd2ac74169db1c11eb87,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.a199d582cbb92bcc2fade2a47e3f5f3e,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.a236b649831935b65c8f40b4c24ae983,valid
patok_v2,train,carpassenger45_jpeg_jpg.rf.af4191ccca78cbd1ee60a4680498afe5,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.b344d70098a6c57f93bb1c7c927650a2,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.d3e1b6823635b9605d4d023095a4be69,train
patok_v2,train,carpassenger45_jpeg_jpg.rf.dddde9c15a6b0aa3289ce99b367f66ed,valid
patok_v2,train,carpassenger45_jpeg_jpg.rf.ec60cfef9b725cc129d2eb9ee5d1cabe,train
patok_v2,train,carpassenger4_jpeg_jpg.rf.0a3684d4003c95d7d1b5fc567e75ce79,train
patok_v2,train,carpassenger4_jpeg_jpg.rf.109a649b5139d58a2ff536d3bb95066a,train
patok_v2,train,carpassenger4_jpeg_jpg.rf.226f811b77dc165b39d9d437aab8bc80,train
patok_v2,train,carpassenger4_jpeg_jpg.rf.38b898497cb1d30962fc9c7a755b13c5,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.0b292446bcbfb2765ade464639542a61,test
patok_v2,train,carpassenger50_jpeg_jpg.rf.157d857d13854c529e4fe32357cb107d,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.59a49621540fcb8727ae2bdfc19cc92f,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.6a42f92cc9b9119fa3a3ab3c587cbd39,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.780af38279c6c3bdd58304d5a4dd9bbb,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.9442767223df389f0afd09f90ee62eb1,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.b020b473905a704a8b255d8ebd814ec5,valid
patok_v2,train,carpassenger50_jpeg_jpg.rf.ba355aaabfe88bbfe61909ce54abc1c9,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.c7d0471344a53ec5ddd62901a50a3eb5,valid
patok_v2,train,carpassenger50_jpeg_jpg.rf.ee27c6c22e3463d428284d4a62218a6b,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.ef0dd09b92c5d48c5d4f16bd585851eb,train
patok_v2,train,carpassenger50_jpeg_jpg.rf.f2a54ababaa153e751b206b1c058b28f,train
patok_v2,train,carpassenger51_jpeg_jpg.rf.2d9417f630fc7cccca65b44ee59d65d7,valid
patok_v2,train,carpassenger51_jpeg_jpg.rf.6c19834c0e5d04415044fbc4a1410deb,test
patok_v2,train,carpassenger51_jpeg_jpg.rf.9d3790f3c3993b04a79ed92775816143,train
patok_v2,train,carpassenger51_jpeg_jpg.rf.fa3e1e0d2ae280b8af2052b9c62d5b20,train
patok_v2,train,carpassenger62_jpeg_jpg.rf.2792a4af12fb02a6db03f146253e27b2,train
patok_v2,train,carpassenger62_jpeg_jpg.rf.5bfc8a15300a66a7612eaf786396e198,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.0651401bb2d544aabed24490ae0e2cd4,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.0fd9b1f1c206ef070d271ed44ff8392d,test
patok_v2,train,carpassenger68_jpeg_jpg.rf.33cff27b6dc86095d841f07ad83981d7,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.36decb21def928d9e3cf1418080c74d9,test
patok_v2,train,carpassenger68_jpeg_jpg.rf.9e343920fd1a9e119ba8b3d673e10aab,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.a7d71205af90f614589021ef10ac7382,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.c0f1a2b6d2db9e9d228c1d3c8907d814,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.c6f918045bbde29aef53228a91016616,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.df9ac36e7c5fe282a8d89dac49c81bed,train
patok_v2,train,carpassenger68_jpeg_jpg.rf.e1e9a204d23650deaadf843071c2c5c6,train
patok_v2,train,carpassenger6_jpeg_jpg.rf.288fa4e3fde8c2c137468f0c6500ed0a,train
patok_v2,train,carpassenger6_jpeg_jpg.rf.690504f493d7651d6fdfd5402560e97b,train
patok_v2,train,carpassenger6_jpeg_jpg.rf.f3b3f3f6003e81ca48ed0ada37ba3d61,train
patok_v2,train,carpassenger6_jpeg_jpg.rf.fc348c35b5b1dbb9922c25af8cb3422d,valid
patok_v2,train,carpassenger72_jpeg_jpg.rf.23eca606cea83c12ed37fe056578d314,valid
patok_v2,train,carpassenger72_jpeg_jpg.rf.d451b22bf07858d000d11df53e474467,test
patok_v2,train,carpassenger75_jpeg_jpg.rf.2cc631290eb75d97deb2eec8d7a956e6,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.398a5bd59a1919001e84b8c3b6f578c1,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.3fb2169cfb66b0b559ffd8c069eeab86,test
patok_v2,train,carpassenger75_jpeg_jpg.rf.49221a985f199b2cdf7fe454e23f8482,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.629d26f6a6d97fea19348f0370c7c2af,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.79cee94d5b2232dc1584e220f9ab3e37,valid
patok_v2,train,carpassenger75_jpeg_jpg.rf.7c21b763618d7486dd74278ecad90a42,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.b0c4bcbc86704885d272116c7a18c5a2,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.e1271478df4cbbe17e10d6e6e470bbe0,train
patok_v2,train,carpassenger75_jpeg_jpg.rf.e575b4474ad2950a019250a42b2d7340,test
patok_v2,train,carpassenger79_jpeg_jpg.rf.480ca2b06a60e75aa0f4232e1a7c8c88,train
patok_v2,train,carpassenger79_jpeg_jpg.rf.4bfb6f491e0c7cb7a4a8a5dc044fd915,train
patok_v2,train,carpassenger79_jpeg_jpg.rf.b8590ea68e345fd731eab22b132543bc,train
patok_v2,train,carpassenger79_jpeg_jpg.rf.bd8c539a56e0487322af91000d578de4,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.21b8ae70635ee9cf4899abeb8e36e277,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.2787cf5326dc5cd8618dd7d62c1dda9c,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.298f9a90dc732c419907bb7f606c6fc4,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.3391b44e86d0249268e4e4680381c325,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.3aab3b77eba3c77aa402e4c1141be9f4,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.573a3da1a4f5168c1b6cfe840dbe5719,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.94ee6c000389396410d82678ba4429d8,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.bb4ad79883e28ba8fe79138c292a4279,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.c1a16341a922af6121228cdd9ca8dd56,train
patok_v2,train,carpassenger80_jpeg_jpg.rf.f905402b909bc88f64342786ab26a60a,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.60ab57314c4304b72ec7e515093cb1a2,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.6e0f6f5cb58968d13382d3895c640c5d,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.93dd32f4c822dee48ac149c6361e8d15,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.bc38df4744dc482885c12f69db2e9d71,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.d8ae367527a7f5f0131071bf6cb66de4,train
patok_v2,train,carpassenger84_jpeg_jpg.rf.f49bcff4b63a48f852c80b71fac679e4,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.1923b2c6bda6a6a27a7545f2c3afea3e,valid
patok_v2,train,carpassenger89_jpeg_jpg.rf.250c3305096885dd617b36955ff15bfc,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.3ced72e5431cd8e9b61344b52238bc7a,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.4c62826a5b8c795b4b97c153005dbce4,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.57531be7eff0026f93bdbcb19795beb5,test
patok_v2,train,carpassenger89_jpeg_jpg.rf.5b1279c0ff9dc4c99bdf430abc85cfee,test
patok_v2,train,carpassenger89_jpeg_jpg.rf.5c3df3412bff9e62df0e6bf1045f57ef,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.757e278079de5376095e2917667b3d91,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.79852d1f205ffe716ca28ef1a43ca471,test
patok_v2,train,carpassenger89_jpeg_jpg.rf.805c243d3e40226acc434acd9d92a257,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.883d9318384d23a4be71e91b2e2e558e,test
patok_v2,train,carpassenger89_jpeg_jpg.rf.884e244b69248d08bca7b5aecbb2353d,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.8be6922dab49895e702fdc4fbe573f08,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.b24bf5883f075ef42981b901cebcbef5,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.b66c4e1dfc7d3c372bc10fd2a5927d93,valid
patok_v2,train,carpassenger89_jpeg_jpg.rf.c0a2ba8cf805e4bc3cad483fb360dbb1,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.c483508d933bdf15f2f26ad172bae1a5,train
patok_v2,train,carpassenger89_jpeg_jpg.rf.fac947357d93338bf73dcdc98378dcbf,train
patok_v2,train,carpassenger8_jpeg_jpg.rf.33900942de93abbf7e4087f35baba1a6,train
patok_v2,train,carpassenger8_jpeg_jpg.rf.e64676540ebb74c3c8e25a0c896e06c7,train
patok_v2,train,carpassenger8_jpeg_jpg.rf.e93b2e93c310db9644105239426a4cf3,valid
patok_v2,train,carpassenger8_jpeg_jpg.rf.ebebdad79905212f14f5e37ea417421f,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.412500f4fa5b5987e4745711c254735a,valid
patok_v2,train,carpassenger93_jpeg_jpg.rf.4bb1b857291a47162fc037514c604a37,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.6ecc92007ef8ad89a5ac44c0ff87479b,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.7936e09688de54021fcfd63b9ddc44df,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.80b6a5573795b37645f7dce75b8a4e1a,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.ac942181630f72fd5cf15d21274e1b27,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.c0a23ee70962830d727c970f5d7c768e,train
patok_v2,train,carpassenger93_jpeg_jpg.rf.df956ade3e27c346472eeeec80a8bf73,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.05b1f74b0228018e003299e65c72cbbe,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.3c6ea61103f182d9eb581e61fa353e4d,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.6db31ea0ff1373a02f40e5a7de2df640,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.a2745457c7ebbc09cde3406622c3ceb0,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.b60ad8be851c50c6e992e60931617cd6,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.d638f545c5c8a47f1cef2da5f8541ceb,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.da7fa9eccdbc17703c097a462ca8cc9d,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.e262e6c1ec2e2183e367ce05e5d88a69,test
patok_v2,train,carpassenger97_jpeg_jpg.rf.f5f25798ef8e68b622791a88742241f3,train
patok_v2,train,carpassenger97_jpeg_jpg.rf.f6cd44ce97e4f4b712b1e7a7f609bd07,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.28fd76fd66b8e6b1ec82da7ad0bfe6aa,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.2dfbd1a8751f8b35b77511622405a075,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.397af68299a780ce8b606fef5edde20f,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.5307680d1e0c8da9acd08f82bc064ef8,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.5d94ffac75d134a641700e12e468fd68,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.61fba7dfd3ac3436dc044637ace6aca5,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.9d0d79a7c153d866d30dd5b1c015ab43,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.af512208070833a9c7f71d96718eedc8,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.bdcad99a0c0501434e053d23abdfaf0c,train
patok_v2,train,distracteddriver103_jpeg_jpg.rf.f617ece386c4957c87dbe8d441de1de6,train
patok_v2,train,distracteddriver109_jpeg_jpg.rf.1145c9c01fbf20e134207e011865f3d3,train
patok_v2,train,distracteddriver109_jpeg_jpg.rf.239a7c4dc9ea29b3bcbbb67544754410,train
patok_v2,train,distracteddriver109_jpeg_jpg.rf.533fb1a74e3d186244909d8a10624ad5,test
patok_v2,train,distracteddriver109_jpeg_jpg.rf.ad11f447833ed7cb31a7721bcd247f8e,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.09b95363293a53839bd4cfa0ec15ac29,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.0da86498445267b58595d8e25f1a5814,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.1d851f505253478678fb7ff988ff4968,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.2ae35252e5214f50b5c25fe1f9ad2cd9,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.ab693220669a15d0bdaac19baec4535c,train
patok_v2,train,distracteddriver149_jpeg_jpg.rf.ab8ed792125f08415b671d81fa1261c8,test
patok_v2,train,distracteddriver150_jpeg_jpg.rf.60d9e65b42d9836f58ef5bfb5cbbe3a1,train
patok_v2,train,distracteddriver150_jpeg_jpg.rf.66d44b603b2ed60edf87354c61459e24,valid
patok_v2,train,distracteddriver151_jpeg_jpg.rf.21040bd7026bfb8f62985dc72b7760d0,test
patok_v2,train,distracteddriver151_jpeg_jpg.rf.47b049e8d6263f4ea7fce742b618869c,train
patok_v2,train,distracteddriver158_jpeg_jpg.rf.336cfa1370da1487c60c4ac39b14abfc,valid
patok_v2,train,distracteddriver158_jpeg_jpg.rf.831b81e0acdecfb7041da8eb8f7ee992,train
patok_v2,train,distracteddriver158_jpeg_jpg.rf.ba3d371a2e157483e0360d18235b6be2,train
patok_v2,train,distracteddriver158_jpeg_jpg.rf.db0a93de98024b227ed80eb48735fe40,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.105388389597abde86f8b78595effedc,test
patok_v2,train,distracteddriver162_jpeg_jpg.rf.368e0f73a3bcf533a0b5fd4b96f370d4,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.4aab440f5bb499052d85c067d9e26ffd,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.517e1edb4322ba7db19fdb61144a9c00,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.63ab9d8c4a5857d69589225a0535b93a,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.649a21b3000698ca71934dc4de181448,test
patok_v2,train,distracteddriver162_jpeg_jpg.rf.676c2ddb5e8e5db1ce245a54dc5be885,test
patok_v2,train,distracteddriver162_jpeg_jpg.rf.6c6a1fec6800c13f717a2d7e8e153827,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.79c8c4946b9ef402b605c6257009edb8,test
patok_v2,train,distracteddriver162_jpeg_jpg.rf.8e5ff0b7832a9bdc0ecc4743ea444fa5,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.8ec87d6dd04d3b562965c3237adc5631,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.8f901c4a35f2bad6afd568573c4ff477,valid
patok_v2,train,distracteddriver162_jpeg_jpg.rf.90486891985648dccaea4a1b547f95d8,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.9246c70fdd9ca0804d2c59ff5956cbe3,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.a00baf637bae715d269ef6d086906a36,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.a28be72dc0f508d86b66ca73e9e2e273,valid
patok_v2,train,distracteddriver162_jpeg_jpg.rf.a6a290defea5fff9c732656c792c109d,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.a7109c35b9f70ef9245cd37dfad8a3fc,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.b7a9885c48ff2254712950ba40954810,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.ccc36b167e38b7f43794a99765cbbcd6,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.ce07567843dcc849f4d3be0ebb8cd1d2,valid
patok_v2,train,distracteddriver162_jpeg_jpg.rf.ddc33b0cbfb4df0bd8e2cc4bb17e359b,train
patok_v2,train,distracteddriver162_jpeg_jpg.rf.e9366bd636710f5811a3f8984bf23e7a,test
patok_v2,train,distracteddriver162_jpeg_jpg.rf.f5723899ff015c3c40e7edfa7b4ccf0f,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.0853a4572fcf7a66fdf5c538fbbb9615,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.0e66137c67a795e1f187e31968d720bf,test
patok_v2,train,distracteddriver166_jpeg_jpg.rf.3583efa80f22abf5f4ad4d2e981bcaa0,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.3c01f48adf65605e73fbc24f1847c284,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.6f39c58205298b6bc824536ea22506be,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.84a39b1efa4cbdbee2ead47930c5c0ef,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.ab6aaa0f7e66b3cca011863605c8dae8,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.b44f5f2c4e3564ce56aefb250a76b6a4,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.b5820d4842df3c914e0a37632a5be04e,train
patok_v2,train,distracteddriver166_jpeg_jpg.rf.eb969a3154a67ff659b1b2fd30bdf6b7,train
patok_v2,train,distracteddriver3_png_jpg.rf.0d4e8861580b4db14256cdde0e677144,train
patok_v2,train,distracteddriver3_png_jpg.rf.12f9263608050e12db56876ff0c79f64,valid
patok_v2,train,distracteddriver3_png_jpg.rf.44c88335426b422a41eb71daea200e49,valid
patok_v2,train,distracteddriver3_png_jpg.rf.7cbfb7c000ec0c0856be1d0763952101,train
patok_v2,train,distracteddriver3_png_jpg.rf.8f58115e9f476a89b1207968c4e69749,train
patok_v2,train,distracteddriver3_png_jpg.rf.908b16aab8bea4293743eeb1c4556f71,train
patok_v2,train,distracteddriver3_png_jpg.rf.9d2ed5a98b9d6f642a8789e12f939d38,train
patok_v2,train,distracteddriver3_png_jpg.rf.a13a11049aa35416e10725fa8d07dfc2,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.01bb4a1e6120f164ee3a419c834f52e2,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.1ed602295b99e7fbe12bc420e823314c,valid
patok_v2,train,distracteddriver42_jpeg_jpg.rf.223c673d9dd8669de425c5aa09899a95,valid
patok_v2,train,distracteddriver42_jpeg_jpg.rf.2499d089f77b7d04f175628e5ed25109,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.4b20eaa049d1777e553756d895df6e46,test
patok_v2,train,distracteddriver42_jpeg_jpg.rf.4ee7a695289e8d3231eb51b9f8e4f582,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.502a56c8e71c0f1924ccd323f7bfdd4d,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.538297746c62f52d87d644cdfe18c92b,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.86f000fab0839ed4e40d6201dc53e5fd,test
patok_v2,train,distracteddriver42_jpeg_jpg.rf.87799c4566088019697370b0a908c2dd,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.8b751140b66b1235e73efc82ad63f71c,valid
patok_v2,train,distracteddriver42_jpeg_jpg.rf.9480b3c21b9763dae86a09b7874cd886,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.9901e9659431a8cfbadede8651799041,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.9f43e3d8f3062c5eefb4092935875750,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.a5f5a2ca782f05228f4895a24abed4f4,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.ac3ab963a7fa461fe088b9d0aee48168,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.cb37b689da77083a321301e6fd17aabe,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.cc7d9f0ce872326b51729d4fc0fe0272,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.ce3d263a568c3e3a06bda1604f8a4bdc,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.e3e0516cc5f914514b224d4fe5b4657f,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.e88800ade717d3a298b8a5b1ec45568d,train
patok_v2,train,distracteddriver42_jpeg_jpg.rf.f6bfbcfbdb8c08cf1ed3654e91cd4ce5,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.01616c9b508e12311feb05d0a1f5caa5,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.074270feab83e021140fa2eefc2f6ce3,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.41f9c576b153c3918745477322d68e12,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.42f103862bbadd487c577efdde674c77,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.4575d76d645f2467abab83cb5fb3937a,test
patok_v2,train,distracteddriver51_jpeg_jpg.rf.553c49d5e6ecbc1a0013ca90e547049c,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.7d893ab742498ea57aae044aca951ca7,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.9acb3542581867cab3cef0adf483dbb8,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.af4fe713cbec2381b54e6c026bbb43ae,train
patok_v2,train,distracteddriver51_jpeg_jpg.rf.b1ac8ea818bb42240aecb06a3f676c14,train
